DOCKET NUMBER,NOV NUMBER,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,WARD,ISSUING DEPARTMENT,HEARING DATE,CASE DISPOSITION,IMPOSED FINE,ADMIN COSTS,VIOLATION CODE
16BT05347A,16SO493904,8201 S PAULINA ST,8201,S,PAULINA,ST,21,Buildings,3/2/17,Default,"$1,200 ",$40 ,74014
16BT05347A,16SO493904,8201 S PAULINA ST,8201,S,PAULINA,ST,21,Buildings,3/2/17,Default,"$1,200 ",$40 ,190019
16BT05347A,16SO493904,1649 W 82ND ST,1649,W,82ND,ST,21,Buildings,3/2/17,Default,"$1,200 ",$40 ,74014
16BT05347A,16SO493904,1649 W 82ND ST,1649,W,82ND,ST,21,Buildings,3/2/17,Default,"$1,200 ",$40 ,153017
16BT05347A,16SO493904,1649 W 82ND ST,1649,W,82ND,ST,21,Buildings,3/2/17,Default,"$1,200 ",$40 ,198019
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,61014
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,2071
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,2011
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,70014
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,190019
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,138106
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,196029
16BT04131A,16W0485937,5711 S MEADE AVE,5711,S,MEADE,AVE,13,Buildings,3/10/17,Liable,"$1,100 ",$75 ,74024
16BT03707A,16WO484184,1859 N MOBILE AVE,1859,N,MOBILE,AVE,29,Buildings,4/6/17,Liable,"$1,000 ",$0 ,198019
16BT03707A,16WO484184,1859 N MOBILE AVE,1859,N,MOBILE,AVE,29,Buildings,4/6/17,Liable,"$1,000 ",$0 ,2011
16BT03707A,16WO484184,1859 N MOBILE AVE,1859,N,MOBILE,AVE,29,Buildings,4/6/17,Liable,"$1,000 ",$0 ,61014
17BT01268A,17SH0510742,8055 S MERRILL AVE,8055,S,MERRILL,AVE,8,Buildings,4/6/17,Default,"$1,000 ",$0 ,132016
17BT01268A,17SH0510742,2134 E 81ST ST,2134,E,81ST,ST,8,Buildings,4/6/17,Default,"$1,000 ",$0 ,46013
17BT00637A,16TO504949,3866 N LINCOLN AVE,3866,N,LINCOLN,AVE,47,Buildings,4/4/17,Default,"$1,000 ",$0 ,2022
17BT01268A,17SH0510742,8055 S MERRILL AVE,8055,S,MERRILL,AVE,8,Buildings,4/6/17,Default,"$1,000 ",$0 ,197019
17BT01268A,17SH0510742,2134 E 81ST ST,2134,E,81ST,ST,8,Buildings,4/6/17,Default,"$1,000 ",$0 ,132016
17BT01268A,17SH0510742,8055 S MERRILL AVE,8055,S,MERRILL,AVE,8,Buildings,4/6/17,Default,"$1,000 ",$0 ,46013
17BT00637A,16TO504949,3866 N LINCOLN AVE,3866,N,LINCOLN,AVE,47,Buildings,4/4/17,Default,"$1,000 ",$0 ,2021
17BT01268A,17SH0510742,2134 E 81ST ST,2134,E,81ST,ST,8,Buildings,4/6/17,Default,"$1,000 ",$0 ,197019
17BT00637A,16TO504949,1933 W BYRON ST,1933,W,BYRON,ST,47,Buildings,4/4/17,Default,"$1,000 ",$0 ,2022
17BT00637A,16TO504949,1933 W BYRON ST,1933,W,BYRON,ST,47,Buildings,4/4/17,Default,"$1,000 ",$0 ,2021
16BT06048A,16DR499653,3038 S HARDING AVE,3038,S,HARDING,AVE,22,Buildings,3/2/17,Liable,"$1,000 ",$40 ,193029
16BT06048A,16DR499653,3038 S HARDING AVE,3038,S,HARDING,AVE,22,Buildings,3/2/17,Liable,"$1,000 ",$40 ,3032
16BT06048A,16DR499653,3038 S HARDING AVE,3038,S,HARDING,AVE,22,Buildings,3/2/17,Liable,"$1,000 ",$40 ,196039
16BT06048A,16DR499653,3038 S HARDING AVE,3038,S,HARDING,AVE,22,Buildings,3/2/17,Liable,"$1,000 ",$40 ,2052
16BT06048A,16DR499653,3038 S HARDING AVE,3038,S,HARDING,AVE,22,Buildings,3/2/17,Liable,"$1,000 ",$40 ,193019
17BT00221A,16EO502037,5408 S MICHIGAN AVE,5408,S,MICHIGAN,AVE,3,Buildings,3/1/17,Default,"$1,000 ",$40 ,EV1111
16BT04868A,16N0489856,3255 N NARRAGANSETT AVE,3255,N,NARRAGANSETT,AVE,36,Buildings,3/3/17,Default,"$1,000 ",$40 ,138106
16BT04868A,16N0489856,3255 N NARRAGANSETT AVE,3255,N,NARRAGANSETT,AVE,36,Buildings,3/3/17,Default,"$1,000 ",$40 ,141036
16BT04868A,16N0489856,3255 N NARRAGANSETT AVE,3255,N,NARRAGANSETT,AVE,36,Buildings,3/3/17,Default,"$1,000 ",$40 ,190019
17BT00331A,16P0503048,2258 N MANGO AVE,2258,N,MANGO,AVE,36,Buildings,3/8/17,Default,"$1,000 ",$40 ,171027
17BT00331A,16P0503048,2258 N MANGO AVE,2258,N,MANGO,AVE,36,Buildings,3/8/17,Default,"$1,000 ",$40 ,171017
17BT00331A,16P0503048,2258 N MANGO AVE,2258,N,MANGO,AVE,36,Buildings,3/8/17,Default,"$1,000 ",$40 ,168017
17BT00331A,16P0503048,2258 N MANGO AVE,2258,N,MANGO,AVE,36,Buildings,3/8/17,Default,"$1,000 ",$40 ,190019
17BT00331A,16P0503048,2258 N MANGO AVE,2258,N,MANGO,AVE,36,Buildings,3/8/17,Default,"$1,000 ",$40 ,232011
16BT06048A,16DR499653,3038 S HARDING AVE,3038,S,HARDING,AVE,22,Buildings,3/2/17,Liable,"$1,000 ",$40 ,193000
16BT06187A,16L0499113,42 E 110TH PL,42,E,110TH,PL,9,Buildings,2/3/17,Default,"$1,000 ",$40 ,220029
16BT06187A,16L0499113,42 E 110TH PL,42,E,110TH,PL,9,Buildings,2/3/17,Default,"$1,000 ",$40 ,220027
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,79014
16BT05732A,16LO495962,6144 N WINTHROP AVE,6144,N,WINTHROP,AVE,48,Buildings,1/4/17,Default,"$1,000 ",$40 ,220019
16BT05732A,16LO495962,6144 N WINTHROP AVE,6144,N,WINTHROP,AVE,48,Buildings,1/4/17,Default,"$1,000 ",$40 ,220023
16BT05363A,16L0493866,7042 S MICHIGAN AVE,7042,S,MICHIGAN,AVE,6,Buildings,1/12/17,Default,"$1,000 ",$40 ,220084
16BT05363A,16L0493866,7042 S MICHIGAN AVE,7042,S,MICHIGAN,AVE,6,Buildings,1/12/17,Default,"$1,000 ",$40 ,220019
16BT04879A,16TO490117,8124 S INGLESIDE AVE,8124,S,INGLESIDE,AVE,8,Buildings,2/1/17,Default,"$1,000 ",$40 ,2022
16BT04879A,16TO490117,8124 S INGLESIDE AVE,8124,S,INGLESIDE,AVE,8,Buildings,2/1/17,Default,"$1,000 ",$40 ,2021
16BT06187A,16L0499113,11000 S MICHIGAN AVE,11000,S,MICHIGAN,AVE,9,Buildings,2/3/17,Default,"$1,000 ",$40 ,220027
16BT06187A,16L0499113,43 E 110TH ST,43,E,110TH,ST,9,Buildings,2/3/17,Default,"$1,000 ",$40 ,220027
16BT06187A,16L0499113,43 E 110TH ST,43,E,110TH,ST,9,Buildings,2/3/17,Default,"$1,000 ",$40 ,220029
16BT06187A,16L0499113,11000 S MICHIGAN AVE,11000,S,MICHIGAN,AVE,9,Buildings,2/3/17,Default,"$1,000 ",$40 ,220029
16BT06116A,16T0498284,2722 N MERRIMAC AVE,2722,N,MERRIMAC,AVE,30,Buildings,2/6/17,Default,"$1,000 ",$40 ,2022
16BT06116A,16T0498284,2722 N MERRIMAC AVE,2722,N,MERRIMAC,AVE,30,Buildings,2/6/17,Default,"$1,000 ",$40 ,2011
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,101015
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,67014
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,69014
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,70024
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,73024
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,133016
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,131016
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,49013
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,73014
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,106015
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,104025
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,104015
16BT02447A,16S0475782,10348 S STATE ST,10348,S,STATE,ST,34,Buildings,2/8/17,Default,"$1,000 ",$40 ,15012
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,61014
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,65034
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,138106
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,63014
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,196029
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,63024
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,76044
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,190019
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,65014
16BT06581A,16W0500604,5817 S ALBANY AVE,5817,S,ALBANY,AVE,14,Buildings,1/5/17,Liable,"$1,000 ",$40 ,104025
15BT05863A,15TO458396,6540 S ST LAWRENCE AVE,6540,S,ST LAWRENCE,AVE,20,Buildings,1/5/17,Liable,"$1,000 ",$75 ,2022
15BT05863A,15TO458396,6540 S ST LAWRENCE AVE,6540,S,ST LAWRENCE,AVE,20,Buildings,1/5/17,Liable,"$1,000 ",$75 ,9101
15BT05863A,15TO458396,6540 S ST LAWRENCE AVE,6540,S,ST LAWRENCE,AVE,20,Buildings,1/5/17,Liable,"$1,000 ",$75 ,2011
17BT00443A,17WH0506911,4208 S CAMPBELL AVE,4208,S,CAMPBELL,AVE,15,Buildings,2/3/17,Liable,"$1,000 ",$75 ,132046
17BT00443A,17WH0506911,4208 S CAMPBELL AVE,4208,S,CAMPBELL,AVE,15,Buildings,2/3/17,Liable,"$1,000 ",$75 ,197019
17BT00443A,17WH0506911,4208 S CAMPBELL AVE,4208,S,CAMPBELL,AVE,15,Buildings,2/3/17,Liable,"$1,000 ",$75 ,197087
17BT00443A,17WH0506911,4208 S CAMPBELL AVE,4208,S,CAMPBELL,AVE,15,Buildings,2/3/17,Liable,"$1,000 ",$75 ,132016
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,73044
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,67024
15BT06304A,15NO460139,5326 W WAVELAND AVE,5326,W,WAVELAND,AVE,36,Buildings,2/2/17,Liable,"$1,000 ",$75 ,190019
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,105035
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,169017
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,115015
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,101015
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,162017
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,67014
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,76034
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,105025
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,73024
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,70014
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,104035
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,63024
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,103015
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,197087
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,159057
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,2010
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,74024
16BT01538A,16S0467757,10026 S LA SALLE ST,10026,S,LA SALLE,ST,9,Buildings,2/2/17,Liable,"$1,000 ",$75 ,133016
15BT06304A,15NO460139,5326 W WAVELAND AVE,5326,W,WAVELAND,AVE,36,Buildings,2/2/17,Liable,"$1,000 ",$75 ,190020
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,190019
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,138026
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,198019
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,196029
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,107035
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,65034
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,15062
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,76044
16BT02638A,16SO476646,2322 W 111TH ST,2322,W,111TH,ST,19,Buildings,2/7/17,Liable,"$1,000 ",$75 ,70024
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,196029
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,2071
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,2011
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,138106
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,194039
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,74024
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,70014
15BT06279A,15WO460299,4459 S TROY ST,4459,S,TROY,ST,14,Buildings,3/7/17,Liable,"$1,000 ",$100 ,76054
16BT00794A,15EO463212,6824 N SHERIDAN RD,6824,N,SHERIDAN,RD,49,Buildings,1/6/17,Liable,"$1,000 ",$100 ,EV1111
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,138056
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,73044
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,190019
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,67024
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,2021
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,131026
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,104035
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,2071
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,196029
16BT00303A,15WO461331,2436 S FRANCISCO AVE,2436,S,FRANCISCO,AVE,12,Buildings,1/10/17,Default,"$1,000 ",$100 ,75014
15BT05570A,15NO456551,5324 N WINTHROP AVE,5324,N,WINTHROP,AVE,48,Buildings,1/10/17,Liable,"$1,000 ",$100 ,11012
15BT05570A,15NO456551,5324 N WINTHROP AVE,5324,N,WINTHROP,AVE,48,Buildings,1/10/17,Liable,"$1,000 ",$100 ,5042
15BT05570A,15NO456551,5324 N WINTHROP AVE,5324,N,WINTHROP,AVE,48,Buildings,1/10/17,Liable,"$1,000 ",$100 ,63024
15BT05570A,15NO456551,5324 N WINTHROP AVE,5324,N,WINTHROP,AVE,48,Buildings,1/10/17,Liable,"$1,000 ",$100 ,6012
15BT05570A,15NO456551,5324 N WINTHROP AVE,5324,N,WINTHROP,AVE,48,Buildings,1/10/17,Liable,"$1,000 ",$100 ,44013
15BT05570A,15NO456551,5324 N WINTHROP AVE,5324,N,WINTHROP,AVE,48,Buildings,1/10/17,Liable,"$1,000 ",$100 ,5012
16BT01581A,16SO469176,7440 S ELLIS AVE,7440,S,ELLIS,AVE,8,Buildings,2/3/17,Liable,$900 ,$40 ,190019
16BT01581A,16SO469176,7440 S ELLIS AVE,7440,S,ELLIS,AVE,8,Buildings,2/3/17,Liable,$900 ,$40 ,70024
16BT01581A,16SO469176,7440 S ELLIS AVE,7440,S,ELLIS,AVE,8,Buildings,2/3/17,Liable,$900 ,$40 ,67024
16BT01581A,16SO469176,7440 S ELLIS AVE,7440,S,ELLIS,AVE,8,Buildings,2/3/17,Liable,$900 ,$40 ,67014
16BT01581A,16SO469176,7440 S ELLIS AVE,7440,S,ELLIS,AVE,8,Buildings,2/3/17,Liable,$900 ,$40 ,74024
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,196029
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,152017
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,220010
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,101015
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,62024
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,65014
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,220001
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,17012
16BT00832A,15WO463510,3552 W LE MOYNE ST,3552,W,LE MOYNE,ST,26,Buildings,1/12/17,Liable,$900 ,$75 ,220029
16BT03183A,16S0479663,5709 S UNION AVE,5709,S,UNION,AVE,20,Buildings,1/10/17,Liable,$900 ,$75 ,76054
16BT03183A,16S0479663,5709 S UNION AVE,5709,S,UNION,AVE,20,Buildings,1/10/17,Liable,$900 ,$75 ,70024
16BT03183A,16S0479663,5709 S UNION AVE,5709,S,UNION,AVE,20,Buildings,1/10/17,Liable,$900 ,$75 ,190019
16BT03183A,16S0479663,5709 S UNION AVE,5709,S,UNION,AVE,20,Buildings,1/10/17,Liable,$900 ,$75 ,196029
16BT03183A,16S0479663,5709 S UNION AVE,5709,S,UNION,AVE,20,Buildings,1/10/17,Liable,$900 ,$75 ,104015
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,67024
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,138056
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,138106
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,41063
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,77014
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,61014
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,79014
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,70014
15BT05357A,15CO455941,2626 S FARRELL ST,2626,S,FARRELL,ST,11,Buildings,1/4/17,Liable,$900 ,$75 ,104035
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,131026
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,15062
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,61014
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,77014
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,70014
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,138106
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,104015
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,2011
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,157047
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,2071
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,136016
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,61034
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,190019
16BT01087A,15C0464796,253 W 43RD ST,253,W,43RD,ST,3,Buildings,1/11/17,Liable,$800 ,$75 ,67014
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,67024
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,70014
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,78014
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,61014
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,76044
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,73024
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,190019
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,73014
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,104015
15BT05476A,15NO456276,1902 W 48TH ST,1902,W,48TH,ST,15,Buildings,1/5/17,Liable,$800 ,$75 ,104025
